product_id,store_id,stock_on_hand,reorder_level,last_updated
1334,42,12,42,2026-03-29 07:03:39.806605
1334,94,465,52,2026-03-29 07:03:39.806608
1335,21,157,59,2026-03-29 07:03:39.806624
1335,34,73,76,2026-03-29 07:03:39.806626
1335,81,419,12,2026-03-29 07:03:39.806629
1335,22,96,94,2026-03-29 07:03:39.806632
1335,45,31,11,2026-03-29 07:03:39.806635
1336,35,306,14,2026-03-29 07:03:39.806651
1336,83,227,44,2026-03-29 07:03:39.806654
1336,98,355,44,2026-03-29 07:03:39.806656
1336,36,221,29,2026-03-29 07:03:39.806659
1336,3,287,51,2026-03-29 07:03:39.806662
1337,99,120,85,2026-03-29 07:03:39.806678
1337,96,52,33,2026-03-29 07:03:39.806681
1337,55,135,49,2026-03-29 07:03:39.806684
1337,22,272,17,2026-03-29 07:03:39.806687
1337,90,98,47,2026-03-29 07:03:39.806690
1338,55,55,100,2026-03-29 07:03:39.806706
1338,93,67,78,2026-03-29 07:03:39.806709
1338,28,334,93,2026-03-29 07:03:39.806712
1338,88,122,41,2026-03-29 07:03:39.806715
1338,43,44,41,2026-03-29 07:03:39.806717
1339,65,114,27,2026-03-29 07:03:39.806733
1339,20,79,85,2026-03-29 07:03:39.806735
1339,89,159,86,2026-03-29 07:03:39.806738
1339,79,122,82,2026-03-29 07:03:39.806741
1339,9,218,80,2026-03-29 07:03:39.806744
1340,100,289,60,2026-03-29 07:03:39.806760
1340,30,159,77,2026-03-29 07:03:39.806763
1340,65,89,20,2026-03-29 07:03:39.806766
1340,75,274,27,2026-03-29 07:03:39.806769
1340,45,282,35,2026-03-29 07:03:39.806772
1341,69,352,51,2026-03-29 07:03:39.806787
1341,54,496,77,2026-03-29 07:03:39.806790
1341,16,374,84,2026-03-29 07:03:39.806793
1341,50,246,49,2026-03-29 07:03:39.806796
1341,84,404,81,2026-03-29 07:03:39.806798
1342,79,379,35,2026-03-29 07:03:39.806814
1342,11,60,94,2026-03-29 07:03:39.806817
1342,6,161,80,2026-03-29 07:03:39.806820
1342,1,438,95,2026-03-29 07:03:39.806823
1342,15,103,19,2026-03-29 07:03:39.806825
1343,54,174,15,2026-03-29 07:03:39.806841
1343,51,125,63,2026-03-29 07:03:39.806843
1343,8,424,88,2026-03-29 07:03:39.806846
1343,27,46,33,2026-03-29 07:03:39.806849
1343,47,404,54,2026-03-29 07:03:39.806852
1344,75,202,22,2026-03-29 07:03:39.806868
1344,45,273,100,2026-03-29 07:03:39.806871
1344,59,402,28,2026-03-29 07:03:39.806876
1344,72,357,60,2026-03-29 07:03:39.806880
1344,20,309,12,2026-03-29 07:03:39.806884
1345,22,163,29,2026-03-29 07:03:39.806916
1345,9,422,45,2026-03-29 07:03:39.806919
1345,96,37,85,2026-03-29 07:03:39.806922
1345,31,126,26,2026-03-29 07:03:39.806926
1345,49,55,78,2026-03-29 07:03:39.806932
1346,83,9,12,2026-03-29 07:03:39.806962
1346,31,302,36,2026-03-29 07:03:39.806965
1346,30,415,54,2026-03-29 07:03:39.806968
1346,2,17,18,2026-03-29 07:03:39.806971
1346,55,64,53,2026-03-29 07:03:39.806974
1347,73,310,26,2026-03-29 07:03:39.806991
1347,85,34,92,2026-03-29 07:03:39.806994
1347,61,81,56,2026-03-29 07:03:39.806998
1347,54,228,97,2026-03-29 07:03:39.807003
1347,29,-5,45,2026-03-29 07:03:39.807007
1348,46,31,28,2026-03-29 07:03:39.807035
1348,70,150,23,2026-03-29 07:03:39.807038
1348,85,433,29,2026-03-29 07:03:39.807041
1348,93,188,34,2026-03-29 07:03:39.807044
1348,45,324,38,2026-03-29 07:03:39.807047
1349,80,56,39,2026-03-29 07:03:39.807065
1349,94,383,71,2026-03-29 07:03:39.807069
1349,30,113,94,2026-03-29 07:03:39.807074
1349,14,213,17,2026-03-29 07:03:39.807080
1349,53,486,47,2026-03-29 07:03:39.807092
1350,17,12,25,2026-03-29 07:03:39.807110
1350,71,174,24,2026-03-29 07:03:39.807113
1350,77,206,77,2026-03-29 07:03:39.807116
1350,91,189,94,2026-03-29 07:03:39.807119
1350,8,257,76,2026-03-29 07:03:39.807122
1351,47,486,58,2026-03-29 07:03:39.807138
1351,8,118,89,2026-03-29 07:03:39.807141
1351,78,155,41,2026-03-29 07:03:39.807144
1351,33,147,52,2026-03-29 07:03:39.807147
1351,99,25,51,2026-03-29 07:03:39.807150
1352,15,497,15,2026-03-29 07:03:39.807165
1352,60,294,74,2026-03-29 07:03:39.807168
1352,78,428,24,2026-03-29 07:03:39.807171
1352,61,427,59,2026-03-29 07:03:39.807174
1352,99,461,97,2026-03-29 07:03:39.807176
1353,44,178,86,2026-03-29 07:03:39.807192
1353,63,154,42,2026-03-29 07:03:39.807195
1353,79,294,22,2026-03-29 07:03:39.807198
1353,71,162,32,2026-03-29 07:03:39.807201
1353,93,176,46,2026-03-29 07:03:39.807204
1354,100,251,59,2026-03-29 07:03:39.807220
1354,91,319,27,2026-03-29 07:03:39.807222
1354,61,317,39,2026-03-29 07:03:39.807225
1354,64,411,20,2026-03-29 07:03:39.807228
1354,3,436,43,2026-03-29 07:03:39.807232
1355,34,336,88,2026-03-29 07:03:39.807247
1355,25,246,54,2026-03-29 07:03:39.807250
1355,22,149,75,2026-03-29 07:03:39.807253
1355,45,100,84,2026-03-29 07:03:39.807256
1355,61,98,23,2026-03-29 07:03:39.807258
1356,57,172,54,2026-03-29 07:03:39.807274
1356,71,233,87,2026-03-29 07:03:39.807277
1356,36,228,15,2026-03-29 07:03:39.807279
1356,19,238,93,2026-03-29 07:03:39.807282
1356,13,402,83,2026-03-29 07:03:39.807285
1357,67,156,84,2026-03-29 07:03:39.807300
1357,55,44,68,2026-03-29 07:03:39.807303
1357,36,124,55,2026-03-29 07:03:39.807306
1357,58,223,34,2026-03-29 07:03:39.807310
1357,99,358,28,2026-03-29 07:03:39.807315
1358,78,269,57,2026-03-29 07:03:39.807362
1358,89,393,17,2026-03-29 07:03:39.807365
1358,16,451,91,2026-03-29 07:03:39.807368
1358,90,444,74,2026-03-29 07:03:39.807370
1358,26,284,62,2026-03-29 07:03:39.807373
1359,19,26,17,2026-03-29 07:03:39.807390
1359,9,126,78,2026-03-29 07:03:39.807393
1359,66,375,15,2026-03-29 07:03:39.807396
1359,22,244,65,2026-03-29 07:03:39.807399
1359,79,271,12,2026-03-29 07:03:39.807402
1360,45,418,33,2026-03-29 07:03:39.807418
1360,96,23,22,2026-03-29 07:03:39.807421
1360,21,66,57,2026-03-29 07:03:39.807424
1360,18,264,81,2026-03-29 07:03:39.807427
1360,91,437,20,2026-03-29 07:03:39.807430
1361,37,293,36,2026-03-29 07:03:39.807446
1361,51,175,33,2026-03-29 07:03:39.807449
1361,7,303,64,2026-03-29 07:03:39.807452
1361,62,234,30,2026-03-29 07:03:39.807455
1361,27,96,11,2026-03-29 07:03:39.807457
1362,67,230,36,2026-03-29 07:03:39.807473
1362,53,361,66,2026-03-29 07:03:39.807476
1362,66,439,86,2026-03-29 07:03:39.807479
1362,30,440,26,2026-03-29 07:03:39.807482
1362,41,37,19,2026-03-29 07:03:39.807485
1363,91,239,25,2026-03-29 07:03:39.807501
1363,3,318,97,2026-03-29 07:03:39.807504
1363,56,443,75,2026-03-29 07:03:39.807507
1363,26,30,64,2026-03-29 07:03:39.807510
1363,59,102,91,2026-03-29 07:03:39.807513
1364,76,144,87,2026-03-29 07:03:39.807529
1364,84,116,85,2026-03-29 07:03:39.807531
1364,17,300,59,2026-03-29 07:03:39.807534
1364,87,232,61,2026-03-29 07:03:39.807537
1364,92,154,40,2026-03-29 07:03:39.807540
1365,14,407,14,2026-03-29 07:03:39.807556
1365,15,196,19,2026-03-29 07:03:39.807559
1365,64,207,38,2026-03-29 07:03:39.807562
1365,89,350,46,2026-03-29 07:03:39.807564
1365,46,10,69,2026-03-29 07:03:39.807567
1366,17,173,50,2026-03-29 07:03:39.807584
1366,31,301,46,2026-03-29 07:03:39.807587
1366,53,303,80,2026-03-29 07:03:39.807590
1366,9,482,45,2026-03-29 07:03:39.807592
1366,87,305,36,2026-03-29 07:03:39.807595
1367,21,110,94,2026-03-29 07:03:39.807611
1367,1,130,55,2026-03-29 07:03:39.807614
1367,51,492,98,2026-03-29 07:03:39.807617
1367,79,61,81,2026-03-29 07:03:39.807620
1367,22,59,92,2026-03-29 07:03:39.807622
1368,60,263,50,2026-03-29 07:03:39.807638
1368,36,203,44,2026-03-29 07:03:39.807641
1368,8,416,61,2026-03-29 07:03:39.807644
1368,61,431,60,2026-03-29 07:03:39.807647
1368,22,38,17,2026-03-29 07:03:39.807649
1369,2,147,12,2026-03-29 07:03:39.807665
1369,55,98,29,2026-03-29 07:03:39.807668
1369,24,283,64,2026-03-29 07:03:39.807671
1369,40,185,50,2026-03-29 07:03:39.807674
1369,65,355,95,2026-03-29 07:03:39.807677
1370,38,346,24,2026-03-29 07:03:39.807692
1370,20,122,65,2026-03-29 07:03:39.807695
1370,50,271,46,2026-03-29 07:03:39.807698
1370,85,137,25,2026-03-29 07:03:39.807700
1370,23,4,29,2026-03-29 07:03:39.807703
1371,56,32,18,2026-03-29 07:03:39.807719
1371,28,475,10,2026-03-29 07:03:39.807722
1371,32,321,75,2026-03-29 07:03:39.807724
1371,65,454,90,2026-03-29 07:03:39.807727
1371,49,241,29,2026-03-29 07:03:39.807730
1372,88,419,44,2026-03-29 07:03:39.807746
1372,58,258,83,2026-03-29 07:03:39.807749
1372,56,466,35,2026-03-29 07:03:39.807751
1372,86,97,17,2026-03-29 07:03:39.807754
1372,2,209,75,2026-03-29 07:03:39.807757
1373,99,338,86,2026-03-29 07:03:39.807773
1373,77,62,80,2026-03-29 07:03:39.807776
1373,96,377,88,2026-03-29 07:03:39.807779
1373,15,212,95,2026-03-29 07:03:39.807781
1373,68,483,15,2026-03-29 07:03:39.807784
1374,27,469,85,2026-03-29 07:03:39.807800
1374,72,299,30,2026-03-29 07:03:39.807803
1374,56,22,32,2026-03-29 07:03:39.807806
1374,79,157,53,2026-03-29 07:03:39.807809
1374,94,70,33,2026-03-29 07:03:39.807812
1375,74,231,33,2026-03-29 07:03:39.807827
1375,96,422,84,2026-03-29 07:03:39.807831
1375,29,32,98,2026-03-29 07:03:39.807833
1375,25,326,82,2026-03-29 07:03:39.807836
1375,100,480,55,2026-03-29 07:03:39.807839
1376,98,189,44,2026-03-29 07:03:39.807855
1376,49,17,59,2026-03-29 07:03:39.807858
1376,32,217,93,2026-03-29 07:03:39.807860
1376,63,119,26,2026-03-29 07:03:39.807863
1376,10,92,27,2026-03-29 07:03:39.807866
1377,62,179,22,2026-03-29 07:03:39.807881
1377,13,442,10,2026-03-29 07:03:39.807884
1377,98,254,21,2026-03-29 07:03:39.807887
1377,72,186,92,2026-03-29 07:03:39.807890
1377,73,395,49,2026-03-29 07:03:39.807892
1378,33,471,32,2026-03-29 07:03:39.807908
1378,46,383,28,2026-03-29 07:03:39.807911
1378,3,197,20,2026-03-29 07:03:39.807914
1378,76,47,98,2026-03-29 07:03:39.807916
1378,58,161,34,2026-03-29 07:03:39.807919
1379,12,255,40,2026-03-29 07:03:39.807935
1379,96,167,31,2026-03-29 07:03:39.807939
1379,3,250,25,2026-03-29 07:03:39.807944
1379,19,251,96,2026-03-29 07:03:39.807949
1379,62,124,40,2026-03-29 07:03:39.807954
1380,56,94,57,2026-03-29 07:03:39.807975
1380,44,87,51,2026-03-29 07:03:39.807978
1380,29,69,14,2026-03-29 07:03:39.807981
1380,2,167,60,2026-03-29 07:03:39.807984
1380,100,131,16,2026-03-29 07:03:39.807986
1381,87,65,74,2026-03-29 07:03:39.808003
1381,55,419,33,2026-03-29 07:03:39.808005
1381,21,126,17,2026-03-29 07:03:39.808008
1381,63,15,40,2026-03-29 07:03:39.808011
1381,47,379,52,2026-03-29 07:03:39.808014
1382,9,81,34,2026-03-29 07:03:39.808030
1382,64,338,41,2026-03-29 07:03:39.808033
1382,86,147,65,2026-03-29 07:03:39.808036
1382,75,411,26,2026-03-29 07:03:39.808039
1382,11,261,17,2026-03-29 07:03:39.808042
1383,9,113,70,2026-03-29 07:03:39.808058
1383,93,245,34,2026-03-29 07:03:39.808061
1383,48,366,60,2026-03-29 07:03:39.808063
1383,40,447,13,2026-03-29 07:03:39.808066
1383,12,476,61,2026-03-29 07:03:39.808069
1384,39,14,59,2026-03-29 07:03:39.808085
1384,41,165,97,2026-03-29 07:03:39.808088
1384,56,413,59,2026-03-29 07:03:39.808091
1384,31,230,41,2026-03-29 07:03:39.808094
1384,28,340,50,2026-03-29 07:03:39.808097
1385,91,220,31,2026-03-29 07:03:39.808112
1385,74,82,13,2026-03-29 07:03:39.808115
1385,72,259,64,2026-03-29 07:03:39.808118
1385,51,280,22,2026-03-29 07:03:39.808121
1385,64,189,19,2026-03-29 07:03:39.808124
1386,80,466,84,2026-03-29 07:03:39.808159
1386,21,163,15,2026-03-29 07:03:39.808162
1386,58,487,56,2026-03-29 07:03:39.808165
1386,24,214,63,2026-03-29 07:03:39.808168
1386,27,126,21,2026-03-29 07:03:39.808171
1387,72,365,35,2026-03-29 07:03:39.808188
1387,95,456,42,2026-03-29 07:03:39.808191
1387,65,277,86,2026-03-29 07:03:39.808194
1387,7,244,45,2026-03-29 07:03:39.808197
1387,11,314,29,2026-03-29 07:03:39.808200
1388,3,51,97,2026-03-29 07:03:39.808215
1388,78,89,87,2026-03-29 07:03:39.808218
1388,89,88,27,2026-03-29 07:03:39.808221
1388,88,399,96,2026-03-29 07:03:39.808224
1388,20,159,53,2026-03-29 07:03:39.808227
1389,32,52,63,2026-03-29 07:03:39.808242
1389,64,453,14,2026-03-29 07:03:39.808245
1389,37,345,65,2026-03-29 07:03:39.808248
1389,17,190,89,2026-03-29 07:03:39.808251
1389,77,405,47,2026-03-29 07:03:39.808253
1390,54,162,79,2026-03-29 07:03:39.808269
1390,6,109,79,2026-03-29 07:03:39.808272
1390,72,82,46,2026-03-29 07:03:39.808274
1390,75,407,63,2026-03-29 07:03:39.808277
1390,94,334,59,2026-03-29 07:03:39.808280
1391,56,228,44,2026-03-29 07:03:39.808296
1391,3,272,93,2026-03-29 07:03:39.808299
1391,18,177,67,2026-03-29 07:03:39.808302
1391,28,440,44,2026-03-29 07:03:39.808304
1391,53,332,52,2026-03-29 07:03:39.808309
1392,46,53,94,2026-03-29 07:03:39.808333
1392,52,186,82,2026-03-29 07:03:39.808338
1392,1,344,76,2026-03-29 07:03:39.808342
1392,37,5,28,2026-03-29 07:03:39.808346
1392,22,86,68,2026-03-29 07:03:39.808350
1393,98,150,68,2026-03-29 07:03:39.808388
1393,6,68,48,2026-03-29 07:03:39.808391
1393,2,425,53,2026-03-29 07:03:39.808394
1393,18,460,12,2026-03-29 07:03:39.808397
1393,37,159,64,2026-03-29 07:03:39.808400
1394,80,306,72,2026-03-29 07:03:39.808417
1394,8,340,10,2026-03-29 07:03:39.808420
1394,64,500,16,2026-03-29 07:03:39.808423
1394,44,339,80,2026-03-29 07:03:39.808426
1394,66,139,18,2026-03-29 07:03:39.808428
1395,16,382,45,2026-03-29 07:03:39.808444
1395,8,101,61,2026-03-29 07:03:39.808447
1395,86,249,36,2026-03-29 07:03:39.808450
1395,81,276,41,2026-03-29 07:03:39.808453
1395,43,102,23,2026-03-29 07:03:39.808456
1396,38,191,48,2026-03-29 07:03:39.808471
1396,1,252,24,2026-03-29 07:03:39.808474
1396,80,465,37,2026-03-29 07:03:39.808477
1396,92,381,45,2026-03-29 07:03:39.808480
1396,75,81,60,2026-03-29 07:03:39.808483
1397,98,469,95,2026-03-29 07:03:39.808499
1397,71,380,76,2026-03-29 07:03:39.808502
1397,47,7,48,2026-03-29 07:03:39.808504
1397,97,132,45,2026-03-29 07:03:39.808507
1397,42,390,69,2026-03-29 07:03:39.808510
1398,43,230,47,2026-03-29 07:03:39.808526
1398,35,244,80,2026-03-29 07:03:39.808529
1398,91,204,98,2026-03-29 07:03:39.808531
1398,59,217,65,2026-03-29 07:03:39.808534
1398,72,445,32,2026-03-29 07:03:39.808537
1399,99,460,20,2026-03-29 07:03:39.808552
1399,19,376,23,2026-03-29 07:03:39.808555
1399,6,466,17,2026-03-29 07:03:39.808558
1399,66,354,48,2026-03-29 07:03:39.808561
1399,18,65,30,2026-03-29 07:03:39.808564
1400,20,124,21,2026-03-29 07:03:39.808579
1400,68,498,82,2026-03-29 07:03:39.808582
1400,41,392,90,2026-03-29 07:03:39.808585
1400,16,150,96,2026-03-29 07:03:39.808588
1400,7,227,81,2026-03-29 07:03:39.808591
1401,20,37,27,2026-03-29 07:03:39.808606
1401,22,468,17,2026-03-29 07:03:39.808609
1401,89,140,65,2026-03-29 07:03:39.808612
1401,84,123,20,2026-03-29 07:03:39.808615
1401,50,433,50,2026-03-29 07:03:39.808618
1402,10,243,11,2026-03-29 07:03:39.808633
1402,52,214,81,2026-03-29 07:03:39.808636
1402,49,35,94,2026-03-29 07:03:39.808639
1402,27,247,85,2026-03-29 07:03:39.808641
1402,45,316,46,2026-03-29 07:03:39.808644
1403,21,466,46,2026-03-29 07:03:39.808660
1403,6,129,59,2026-03-29 07:03:39.808663
1403,30,479,42,2026-03-29 07:03:39.808666
1403,37,295,11,2026-03-29 07:03:39.808668
1403,62,214,11,2026-03-29 07:03:39.808671
1404,91,252,39,2026-03-29 07:03:39.808687
1404,81,290,36,2026-03-29 07:03:39.808690
1404,4,140,34,2026-03-29 07:03:39.808693
1404,61,239,51,2026-03-29 07:03:39.808695
1404,11,40,33,2026-03-29 07:03:39.808698
1405,11,176,33,2026-03-29 07:03:39.808714
1405,68,260,70,2026-03-29 07:03:39.808717
1405,74,305,15,2026-03-29 07:03:39.808720
1405,64,132,97,2026-03-29 07:03:39.808723
1405,71,306,46,2026-03-29 07:03:39.808726
1406,26,395,22,2026-03-29 07:03:39.808742
1406,85,25,79,2026-03-29 07:03:39.808745
1406,44,426,75,2026-03-29 07:03:39.808748
1406,46,400,67,2026-03-29 07:03:39.808751
1406,98,327,64,2026-03-29 07:03:39.808753
1407,68,150,64,2026-03-29 07:03:39.808769
1407,38,270,46,2026-03-29 07:03:39.808772
1407,95,347,77,2026-03-29 07:03:39.808775
1407,96,77,94,2026-03-29 07:03:39.808778
1407,83,340,72,2026-03-29 07:03:39.808781
1408,12,55,76,2026-03-29 07:03:39.808796
1408,41,110,13,2026-03-29 07:03:39.808799
1408,84,472,32,2026-03-29 07:03:39.808802
1408,71,231,50,2026-03-29 07:03:39.808804
1408,19,254,83,2026-03-29 07:03:39.808807
1409,67,8,63,2026-03-29 07:03:39.808823
1409,46,362,60,2026-03-29 07:03:39.808825
1409,58,492,47,2026-03-29 07:03:39.808828
1409,7,409,35,2026-03-29 07:03:39.808831
1409,77,117,49,2026-03-29 07:03:39.808834
1410,49,420,75,2026-03-29 07:03:39.808849
1410,35,230,41,2026-03-29 07:03:39.808852
1410,83,423,75,2026-03-29 07:03:39.808855
1410,69,113,10,2026-03-29 07:03:39.808858
1410,57,446,21,2026-03-29 07:03:39.808861
1411,67,137,43,2026-03-29 07:03:39.808876
1411,27,210,25,2026-03-29 07:03:39.808879
1411,96,25,59,2026-03-29 07:03:39.808882
1411,12,299,91,2026-03-29 07:03:39.808885
1411,55,8,20,2026-03-29 07:03:39.808888
1412,23,496,34,2026-03-29 07:03:39.808903
1412,98,59,39,2026-03-29 07:03:39.808906
1412,84,431,51,2026-03-29 07:03:39.808909
1412,82,398,21,2026-03-29 07:03:39.808912
1412,79,23,17,2026-03-29 07:03:39.808914
1413,52,56,91,2026-03-29 07:03:39.808930
1413,92,79,78,2026-03-29 07:03:39.808933
1413,33,496,47,2026-03-29 07:03:39.808936
1413,95,215,60,2026-03-29 07:03:39.808939
1413,91,298,69,2026-03-29 07:03:39.808942
1414,11,32,86,2026-03-29 07:03:39.808958
1414,26,95,41,2026-03-29 07:03:39.808961
1414,6,326,68,2026-03-29 07:03:39.808964
1414,99,273,28,2026-03-29 07:03:39.808967
1414,23,21,50,2026-03-29 07:03:39.808970
1415,95,228,85,2026-03-29 07:03:39.808986
1415,44,285,84,2026-03-29 07:03:39.808989
1415,47,450,89,2026-03-29 07:03:39.808992
1415,39,360,15,2026-03-29 07:03:39.808994
1415,77,491,93,2026-03-29 07:03:39.808997
1416,96,374,24,2026-03-29 07:03:39.809021
1416,9,298,84,2026-03-29 07:03:39.809031
1416,78,323,60,2026-03-29 07:03:39.809034
1416,56,20,55,2026-03-29 07:03:39.809037
1416,86,451,23,2026-03-29 07:03:39.809040
1417,52,136,15,2026-03-29 07:03:39.809057
1417,93,306,65,2026-03-29 07:03:39.809060
1417,71,118,34,2026-03-29 07:03:39.809063
1417,69,261,80,2026-03-29 07:03:39.809066
1417,91,334,16,2026-03-29 07:03:39.809070
1418,63,434,40,2026-03-29 07:03:39.809097
1418,28,251,25,2026-03-29 07:03:39.809100
1418,87,459,63,2026-03-29 07:03:39.809103
1418,71,162,94,2026-03-29 07:03:39.809106
1418,50,463,82,2026-03-29 07:03:39.809109
1419,22,340,64,2026-03-29 07:03:39.809125
1419,81,258,81,2026-03-29 07:03:39.809128
1419,50,307,78,2026-03-29 07:03:39.809131
1419,34,437,70,2026-03-29 07:03:39.809134
1419,20,224,24,2026-03-29 07:03:39.809137
1420,72,33,74,2026-03-29 07:03:39.809152
1420,19,431,40,2026-03-29 07:03:39.809155
1420,13,70,82,2026-03-29 07:03:39.809158
1420,23,85,64,2026-03-29 07:03:39.809161
1420,10,256,76,2026-03-29 07:03:39.809164
1421,81,341,82,2026-03-29 07:03:39.809179
1421,74,446,79,2026-03-29 07:03:39.809182
1421,62,353,40,2026-03-29 07:03:39.809185
1421,75,206,69,2026-03-29 07:03:39.809188
1421,19,184,12,2026-03-29 07:03:39.809191
1422,34,441,27,2026-03-29 07:03:39.809227
1422,61,162,33,2026-03-29 07:03:39.809231
1422,79,134,61,2026-03-29 07:03:39.809234
1422,38,407,82,2026-03-29 07:03:39.809236
1422,77,52,74,2026-03-29 07:03:39.809239
1423,34,6,78,2026-03-29 07:03:39.809256
1423,63,282,92,2026-03-29 07:03:39.809259
1423,54,394,60,2026-03-29 07:03:39.809262
1423,79,407,93,2026-03-29 07:03:39.809265
1423,82,124,57,2026-03-29 07:03:39.809268
1424,43,135,89,2026-03-29 07:03:39.809284
1424,27,312,36,2026-03-29 07:03:39.809287
1424,97,374,78,2026-03-29 07:03:39.809290
1424,20,33,59,2026-03-29 07:03:39.809293
1424,5,289,91,2026-03-29 07:03:39.809296
1425,1,316,24,2026-03-29 07:03:39.809312
1425,28,371,70,2026-03-29 07:03:39.809315
1425,33,435,56,2026-03-29 07:03:39.809318
1425,83,452,66,2026-03-29 07:03:39.809321
1425,100,265,84,2026-03-29 07:03:39.809324
1426,84,224,47,2026-03-29 07:03:39.809340
1426,96,398,83,2026-03-29 07:03:39.809343
1426,79,308,15,2026-03-29 07:03:39.809346
1426,9,209,10,2026-03-29 07:03:39.809349
1426,59,198,92,2026-03-29 07:03:39.809352
1427,100,493,83,2026-03-29 07:03:39.809368
1427,16,80,17,2026-03-29 07:03:39.809371
1427,84,302,11,2026-03-29 07:03:39.809373
1427,94,157,19,2026-03-29 07:03:39.809376
1427,95,460,58,2026-03-29 07:03:39.809379
1428,48,326,16,2026-03-29 07:03:39.809395
1428,15,81,33,2026-03-29 07:03:39.809398
1428,95,16,18,2026-03-29 07:03:39.809400
1428,94,466,88,2026-03-29 07:03:39.809403
1428,88,187,57,2026-03-29 07:03:39.809406
1429,68,212,10,2026-03-29 07:03:39.809421
1429,97,16,63,2026-03-29 07:03:39.809424
1429,6,428,94,2026-03-29 07:03:39.809427
1429,15,447,43,2026-03-29 07:03:39.809430
1429,2,244,17,2026-03-29 07:03:39.809433
1430,58,166,39,2026-03-29 07:03:39.809448
1430,19,206,98,2026-03-29 07:03:39.809451
1430,66,157,72,2026-03-29 07:03:39.809454
1430,13,195,46,2026-03-29 07:03:39.809457
1430,82,491,91,2026-03-29 07:03:39.809460
1431,48,75,17,2026-03-29 07:03:39.809475
1431,94,356,75,2026-03-29 07:03:39.809479
1431,39,26,68,2026-03-29 07:03:39.809481
1431,61,190,23,2026-03-29 07:03:39.809484
1431,69,224,21,2026-03-29 07:03:39.809487
1432,3,474,80,2026-03-29 07:03:39.809502
1432,70,125,68,2026-03-29 07:03:39.809505
1432,67,74,82,2026-03-29 07:03:39.809508
1432,66,88,61,2026-03-29 07:03:39.809511
1432,82,33,70,2026-03-29 07:03:39.809514
1433,67,332,41,2026-03-29 07:03:39.809529
1433,24,294,57,2026-03-29 07:03:39.809532
1433,36,38,34,2026-03-29 07:03:39.809534
1433,70,495,16,2026-03-29 07:03:39.809537
1433,23,238,96,2026-03-29 07:03:39.809543
1434,6,315,23,2026-03-29 07:03:39.809559
1434,71,495,27,2026-03-29 07:03:39.809561
1434,27,107,56,2026-03-29 07:03:39.809564
1434,17,389,90,2026-03-29 07:03:39.809567
1434,91,215,38,2026-03-29 07:03:39.809570
1435,39,243,58,2026-03-29 07:03:39.809585
1435,31,250,63,2026-03-29 07:03:39.809588
1435,41,277,45,2026-03-29 07:03:39.809591
1435,34,386,41,2026-03-29 07:03:39.809594
1435,2,204,69,2026-03-29 07:03:39.809597
1436,19,452,99,2026-03-29 07:03:39.809612
1436,49,57,82,2026-03-29 07:03:39.809615
1436,77,341,37,2026-03-29 07:03:39.809618
1436,46,50,81,2026-03-29 07:03:39.809621
1436,8,356,99,2026-03-29 07:03:39.809624
1437,11,187,44,2026-03-29 07:03:39.809640
1437,48,350,21,2026-03-29 07:03:39.809643
1437,65,455,87,2026-03-29 07:03:39.809646
1437,33,351,20,2026-03-29 07:03:39.809648
1437,93,483,43,2026-03-29 07:03:39.809651
1438,26,473,82,2026-03-29 07:03:39.809667
1438,52,358,79,2026-03-29 07:03:39.809670
1438,41,118,46,2026-03-29 07:03:39.809673
1438,85,453,56,2026-03-29 07:03:39.809675
1438,64,70,87,2026-03-29 07:03:39.809678
1439,85,435,58,2026-03-29 07:03:39.809693
1439,90,177,20,2026-03-29 07:03:39.809696
1439,33,466,11,2026-03-29 07:03:39.809700
1439,25,486,58,2026-03-29 07:03:39.809703
1439,82,500,44,2026-03-29 07:03:39.809705
1440,83,184,60,2026-03-29 07:03:39.809721
1440,91,451,45,2026-03-29 07:03:39.809724
1440,58,218,40,2026-03-29 07:03:39.809727
1440,19,444,90,2026-03-29 07:03:39.809729
1440,47,225,75,2026-03-29 07:03:39.809732
1441,60,373,35,2026-03-29 07:03:39.809748
1441,9,499,43,2026-03-29 07:03:39.809751
1441,44,143,84,2026-03-29 07:03:39.809753
1441,49,500,23,2026-03-29 07:03:39.809756
1441,12,272,66,2026-03-29 07:03:39.809759
1442,21,339,72,2026-03-29 07:03:39.809774
1442,56,92,81,2026-03-29 07:03:39.809777
1442,66,136,54,2026-03-29 07:03:39.809780
1442,16,254,52,2026-03-29 07:03:39.809783
1442,63,330,53,2026-03-29 07:03:39.809786
1443,32,437,59,2026-03-29 07:03:39.809801
1443,4,382,52,2026-03-29 07:03:39.809804
1443,93,433,97,2026-03-29 07:03:39.809807
1443,31,28,69,2026-03-29 07:03:39.809810
1443,98,109,38,2026-03-29 07:03:39.809812
1444,7,218,84,2026-03-29 07:03:39.809828
1444,56,302,19,2026-03-29 07:03:39.809831
1444,8,-5,11,2026-03-29 07:03:39.809833
1444,64,23,31,2026-03-29 07:03:39.809836
1444,17,436,30,2026-03-29 07:03:39.809839
1445,40,145,47,2026-03-29 07:03:39.809854
1445,10,261,50,2026-03-29 07:03:39.809857
1445,65,212,32,2026-03-29 07:03:39.809860
1445,87,27,84,2026-03-29 07:03:39.809863
1445,96,310,93,2026-03-29 07:03:39.809866
1446,40,344,15,2026-03-29 07:03:39.809926
